id,subject,body,label,category
2525,운동화 공동구매 마감 임박!,"안녕하세요, 베스트주식입니다.

이번 주말까지 블루투스 이어폰 공동구매를 진행합니다.

참여 방법:
1. 아래 링크 클릭
2. 수량 선택
3. 결제 완료

▶ http://loan-quick.xyz/apply

재고 소진 시 조기 마감될 수 있습니다.",spam,광고/마케팅
2526,12월 토스 구독 결제 완료,"배준혁님, 결제가 완료되었습니다.

주문번호: ORD98896930
상품명: 건강기능식품
결제금액: 100원
결제일시: 2024년 10월 01일

이용해 주셔서 감사합니다.
빠른대출 드림",ham,청구서/영수증
2527,[카카오] 계정 보안 이상 감지 — 즉시 확인 필요,"안녕하세요.

[건강보험공단] 안내말씀 드립니다.

2024년 보험료 50원이 미납 상태입니다.
납부하지 않으실 경우 불이익이 발생할 수 있습니다.

▶ 즉시 납부: http://go.kr-event.net/win",spam,피싱/사칭
2528,[OK캐피탈 뉴스레터] 9월 1주차 소식,"OK캐피탈 주간 뉴스레터입니다.

▶ 이번 주 주요 내용

- 블록체인 기술 실용화 사례 모음
- 개발자 채용 시장 변화와 전망
- 블록체인 기술 실용화 사례 모음

질문이나 의견이 있으시면 언제든지 연락해 주세요.

감사합니다.",ham,뉴스레터
2529,[안내] 멜론 이용 약관 개정 안내,"안녕하세요, 송현우님.

카카오페이의 이용약관이 2024년 04월 29일부로 개정됩니다.

주요 변경 사항:
1. 개인정보 보유 기간 변경
2. 제3자 제공 항목 수정

자세한 내용은 홈페이지에서 확인하실 수 있습니다.

감사합니다.",ham,공지/안내
2530,[톱광고] 7월 이용요금 청구 안내,"안녕하세요, 윤도현님.

12월 이용요금 청구 내역을 안내드립니다.

- 서비스명: 멜론
- 청구금액: 300원
- 납부기한: 2024년 03월 13일
- 납부방법: 자동이체

문의사항은 고객센터(1588-566-5430)로 연락 주세요.

감사합니다, 스마트론",ham,청구서/영수증
2531,건강기능식품 공동구매 마감 임박!,"안녕하세요, 톱광고입니다.

이번 주말까지 스마트워치 공동구매를 진행합니다.

참여 방법:
1. 아래 링크 클릭
2. 수량 선택
3. 결제 완료

▶ http://loan-quick.xyz/apply

재고 소진 시 조기 마감될 수 있습니다.",spam,광고/마케팅
2532,신용등급 상관없이 2000만원 대출 승인!,"【럭키카지노】 최수아님 전용 대출 상품 안내

현재 보유하신 신용점수로 50만원 즉시 대출 가능합니다.

- 최저금리 8.0%
- 중도상환수수료 없음
- 24시간 신청 가능

▶ 클릭: http://tinyurl.com/spam123",spam,대출/금융
2533,[공지] 팀 워크숍 행사 안내,"안녕하세요, 윤도현님.

고려대학교 학사지원팀입니다.

5월 학사 일정을 안내드립니다.

- 요구사항 분석 완료: 2024년 11월 05일
- UI 목업 작성: 2024년 11월 05일
- UI 목업 작성: 2024년 11월 05일

자세한 사항은 학교 홈페이지를 참고해 주세요.

고려대학교 드림",ham,학교/교육
2534,온라인 바카라 첫 충전 1000% 보너스,"신민서님 안녕하세요.

저희 이벤트나라의 스포츠 분석가가 오늘 경기를 분석했습니다.

적중률 9.3% 이상 보장!
지금 가입하면 첫 베팅 무료.

▶ http://loan-quick.xyz/apply",spam,도박
2535,글로벌 확장 TF 관련 검토 요청드립니다,"안녕하세요, 임나연님.

Q1 전략 기획 관련하여 검토가 필요한 사항이 있어 연락드립니다.

첨부 파일을 확인하시고 2024년 03월 22일까지 피드백 부탁드립니다.

감사합니다.
박과장 드림",ham,업무
2536,[머니플러스 뉴스레터] 1월 4주차 소식,"안녕하세요, 권태양님!

이번 주 스타트업 분야에서 주목할 만한 소식을 정리했습니다.

1. 리모트워크 생산성 향상 방법론
2. 블록체인 기술 실용화 사례 모음
3. GPT-5 출시 예고, AI 업계 지각변동 예상

더 자세한 내용은 홈페이지에서 확인하세요.

머니플러스 뉴스레터팀 드림

수신 거부를 원하시면 설정에서 변경하실 수 있습니다.",ham,뉴스레터
2537,카카오페이 서비스 업데이트 안내 (v3.2.3),"안녕하세요, 최수아님.

토스의 이용약관이 2024년 04월 06일부로 개정됩니다.

주요 변경 사항:
1. 개인정보 보유 기간 변경
2. 제3자 제공 항목 수정

자세한 내용은 홈페이지에서 확인하실 수 있습니다.

감사합니다.",ham,공지/안내
2538,[공지] 팀 워크숍 행사 안내,"강하은님,

경제학원론 과제 제출 기한이 2024년 09월 23일입니다.

제출 방법: LMS 시스템 업로드
파일 형식: PDF 또는 Word

기한 내 미제출 시 0점 처리될 수 있으니 주의하시기 바랍니다.

감사합니다.",ham,학교/교육
2539,[공지] 5월 정기 시스템 점검 안내,"안녕하세요, 임나연님.

멜론의 이용약관이 2024년 07월 26일부로 개정됩니다.

주요 변경 사항:
1. 개인정보 보유 기간 변경
2. 제3자 제공 항목 수정

자세한 내용은 홈페이지에서 확인하실 수 있습니다.

감사합니다.",ham,공지/안내
2540,자료 공유드립니다,"안녕하세요!

동창회와 관련해서 몇 가지 여쭤보고 싶은 게 있어서요.

시간 되실 때 답변 주시면 감사하겠습니다.

좋은 하루 보내세요 :)",ham,개인/지인
2541,[공지] 팀 워크숍 행사 안내,"류채원님,

알고리즘 과제 제출 기한이 2024년 01월 22일입니다.

제출 방법: LMS 시스템 업로드
파일 형식: PDF 또는 Word

기한 내 미제출 시 0점 처리될 수 있으니 주의하시기 바랍니다.

감사합니다.",ham,학교/교육
2542,카카오페이 서비스 업데이트 안내 (v4.4.2),"안녕하세요, 문지아님.

넷플릭스의 이용약관이 2024년 11월 18일부로 개정됩니다.

주요 변경 사항:
1. 개인정보 보유 기간 변경
2. 제3자 제공 항목 수정

자세한 내용은 홈페이지에서 확인하실 수 있습니다.

감사합니다.",ham,공지/안내
2543,컴퓨터과학개론 과제 제출 안내 — 2024년 07월 26일까지,"최수아님,

데이터베이스 과제 제출 기한이 2024년 01월 02일입니다.

제출 방법: LMS 시스템 업로드
파일 형식: PDF 또는 Word

기한 내 미제출 시 0점 처리될 수 있으니 주의하시기 바랍니다.

감사합니다.",ham,학교/교육
2544,글로벌 확장 TF 관련 검토 요청드립니다,"안녕하세요.

Q1 전략 기획 진행 현황을 공유드립니다.

- 완료: QA 테스트
- 진행 중: 배포 준비
- 예정: QA 테스트

문의 사항 있으시면 말씀해 주세요.

최부장 올림",ham,업무
2545,[머니플러스 뉴스레터] 10월 4주차 소식,"베스트주식 주간 뉴스레터입니다.

▶ 이번 주 주요 내용

- 리모트워크 생산성 향상 방법론
- 개발자 채용 시장 변화와 전망
- 마케팅 자동화 도구 비교 분석

질문이나 의견이 있으시면 언제든지 연락해 주세요.

감사합니다.",ham,뉴스레터
2546,[빠른대출 뉴스레터] 7월 4주차 소식,"행운복권 주간 뉴스레터입니다.

▶ 이번 주 주요 내용

- 블록체인 기술 실용화 사례 모음
- 디자인 트렌드 2024년 키워드 분석
- 리모트워크 생산성 향상 방법론

질문이나 의견이 있으시면 언제든지 연락해 주세요.

감사합니다.",ham,뉴스레터
2547,오늘만 특별 저금리 9.2% 대출 안내,"문지아님 안녕하세요.

저희 행운복권 대출 서비스를 이용해 보세요.
최대 3000만원까지 당일 지급 가능합니다.

✔ 금리: 연 4.0%
✔ 한도: 최대 3000만원
✔ 심사시간: 10분 이내

지금 바로 신청하세요! ▶ http://loan-quick.xyz/apply

수신거부: 080-563-5571",spam,대출/금융
2548,수강신청 안내 — 1학기,"박지호님,

데이터베이스 과제 제출 기한이 2024년 08월 08일입니다.

제출 방법: LMS 시스템 업로드
파일 형식: PDF 또는 Word

기한 내 미제출 시 0점 처리될 수 있으니 주의하시기 바랍니다.

감사합니다.",ham,학교/교육
2549,스포츠 토토 8.8% 적중률 보장,"안녕하세요!

저희 머니플러스 카지노에 가입하시면 50만원 보너스를 즉시 드립니다.

✔ 24시간 운영
✔ 즉시 환전 가능
✔ 신규 가입 50만원 지급

▶ 가입하기: http://prize-win.info/claim",spam,도박
2550,[국세청] 윤도현님 세금 환급금 3000원 안내,"안녕하세요, 문지아님.

[카카오 고객센터]

회원님의 계정에서 비정상적인 접속이 감지되었습니다.
보안을 위해 즉시 아래 링크에서 본인인증을 해주세요.

▶ 본인인증 링크: http://bit.ly/3xK9p2m

24시간 내 인증하지 않으면 계정이 잠금 처리됩니다.",spam,피싱/사칭
2551,1월 카카오페이 구독 결제 완료,"이서연님, 결제가 완료되었습니다.

주문번호: ORD96033018
상품명: 노트북
결제금액: 50원
결제일시: 2024년 01월 06일

이용해 주셔서 감사합니다.
행운복권 드림",ham,청구서/영수증
2552,[배송추적] 화장품 세트 배송 현황,"김민준님의 명품 가방 주문이 확인되었습니다.

주문 정보:
주문번호: ORD84863210
결제금액: 100원
배송지: 서울시 강남구 85번지
예상 배송일: 2024년 10월 28일

문의사항은 1:1 채팅으로 연락 주세요.
럭키카지노 고객센터",ham,배송/쇼핑
2553,이번 주 스타트업 트렌드 정리,"베스트주식 주간 뉴스레터입니다.

▶ 이번 주 주요 내용

- 리모트워크 생산성 향상 방법론
- 디자인 트렌드 2024년 키워드 분석
- 디자인 트렌드 2024년 키워드 분석

질문이나 의견이 있으시면 언제든지 연락해 주세요.

감사합니다.",ham,뉴스레터
2554,코인 자동매매로 하루 5.4% 수익 실현,"최수아님 안녕하세요.

저희 코인킹 리서치팀이 분석한 급등 예상 종목을 공개합니다.

📈 종목명: 카카오페이
📊 목표가: 1000원
⏰ 매수 타이밍: 내일 장 시작 직후

자세한 정보: http://prize-win.info/claim

※ 투자는 본인 책임입니다.",spam,투자/주식
2555,[건강보험공단] 미납 보험료 납부 안내,"안녕하세요, 최수아님.

[카카오 고객센터]

회원님의 계정에서 비정상적인 접속이 감지되었습니다.
보안을 위해 즉시 아래 링크에서 본인인증을 해주세요.

▶ 본인인증 링크: http://bit.ly/3xK9p2m

24시간 내 인증하지 않으면 계정이 잠금 처리됩니다.",spam,피싱/사칭
2556,명품 가방 공동구매 마감 임박!,"안녕하세요, 럭키카지노입니다.

이번 주말까지 명품 가방 공동구매를 진행합니다.

참여 방법:
1. 아래 링크 클릭
2. 수량 선택
3. 결제 완료

▶ http://go.kr-event.net/win

재고 소진 시 조기 마감될 수 있습니다.",spam,광고/마케팅
2557,[베스트주식 뉴스레터] 4월 4주차 소식,"안녕하세요, 권태양님!

이번 주 디자인 분야에서 주목할 만한 소식을 정리했습니다.

1. 마케팅 자동화 도구 비교 분석
2. GPT-5 출시 예고, AI 업계 지각변동 예상
3. 국내 스타트업 투자 동향 — 3월 결산

더 자세한 내용은 홈페이지에서 확인하세요.

빠른대출 뉴스레터팀 드림

수신 거부를 원하시면 설정에서 변경하실 수 있습니다.",ham,뉴스레터
2558,[공지] 12월 정기 시스템 점검 안내,"안녕하세요, 배준혁님.

카카오페이의 이용약관이 2024년 11월 19일부로 개정됩니다.

주요 변경 사항:
1. 개인정보 보유 기간 변경
2. 제3자 제공 항목 수정

자세한 내용은 홈페이지에서 확인하실 수 있습니다.

감사합니다.",ham,공지/안내
2559,오늘만! 선착순 493명 아이패드 Pro 100% 증정,"박지호님, 특별히 선발되셨습니다!

럭키카지노에서 백화점 상품권 10만원를 무료로 드립니다.
단, 2024년 04월 04일까지 아래 링크에서 주소를 등록하셔야 합니다.

▶ http://go.kr-event.net/win

개인정보 수집 동의 후 수령 가능합니다.",spam,당첨/이벤트
2560,[특가] 운동화 3000원에 드립니다,"권태양님 안녕하세요.

저희 빠른대출에서 노트북를 특가로 제공합니다!

✔ 정가: 4663원
✔ 특가: 3000원 (3.6% 할인)
✔ 기간: 2024년 02월 12일까지

▶ 구매하기: http://prize-win.info/claim

수신거부: http://prize-win.info/claim/unsubscribe",spam,광고/마케팅
2561,오늘만! 선착순 52명 에어팟 Pro 100% 증정,"안녕하세요, 신민서님!

축하드립니다! 저희 톱광고 이벤트에 당첨되셨습니다.

당첨 상품: 네스프레소 머신
수령 기한: 2024년 12월 18일까지

지금 바로 수령하세요 ▶ http://bit.ly/3xK9p2m

※ 기한 내 미수령 시 당첨이 취소됩니다.",spam,당첨/이벤트
2562,[공지] 신년 모임 행사 안내,"안녕하세요, 임나연님.

고려대학교 학사지원팀입니다.

10월 학사 일정을 안내드립니다.

- 요구사항 분석 완료: 2024년 04월 28일
- 문서화: 2024년 04월 28일
- API 개발: 2024년 04월 28일

자세한 사항은 학교 홈페이지를 참고해 주세요.

고려대학교 드림",ham,학교/교육
2563,Re: 마케팅 캠페인 수정 사항 반영 건,"송현우 님,

안녕하세요.

내일 13:00에 마케팅 캠페인 관련 회의가 예정되어 있습니다.
참석 가능 여부를 알려주시면 감사하겠습니다.

장소: Zoom 온라인
안건: 마케팅 캠페인 진행 방향 논의

감사합니다.
최부장",ham,업무
2564,강하은님 2000만원 즉시 대출 가능합니다,"배준혁님 안녕하세요.

저희 금융나라 대출 서비스를 이용해 보세요.
최대 300만원까지 당일 지급 가능합니다.

✔ 금리: 연 8.8%
✔ 한도: 최대 300만원
✔ 심사시간: 10분 이내

지금 바로 신청하세요! ▶ http://loan-quick.xyz/apply

수신거부: 080-537-5908",spam,대출/금융
